model,seq_len,layer,head,tail_window,sink_share_first_1,sink_share_first_4,sink_share_first_8,uniform_first_1,uniform_first_4,uniform_first_8,boost_first_1,boost_first_4,boost_first_8,peak_key_pos,peak_key_mass,top1_first4_query_frac,top1_first8_query_frac
gpt2-medium,128,2,8,64,0.04939830303192139,0.07343044877052307,0.09701000154018402,0.010769627951303177,0.04307851180521271,0.08615702361042542,4.586816114287769,1.704572551218857,1.1259674194274898,0,0.04939830303192139,0.0,0.0
gpt2-medium,128,2,9,64,0.004963189363479614,0.013485044240951538,0.029391437768936157,0.010769627951303177,0.04307851180521271,0.08615702361042542,0.460850587032493,0.3130341248074355,0.34113803538333526,96,0.03447695076465607,0.0,0.0
gpt2-medium,128,2,10,64,0.0016728965565562248,0.006933830678462982,0.008488478139042854,0.010769627951303177,0.04307851180521271,0.08615702361042542,0.1553346656096691,0.1609579901417104,0.09852334474116753,78,0.04379621148109436,0.0,0.0
gpt2-medium,128,2,11,64,0.25130748748779297,0.37685728073120117,0.5078094005584717,0.010769627951303177,0.04307851180521271,0.08615702361042542,23.33483465019639,8.748149946201243,5.893998878775384,0,0.25130748748779297,1.0,1.0
gpt2-medium,128,2,12,64,0.030539780855178833,0.059344254434108734,0.0721248984336853,0.010769627951303177,0.04307851180521271,0.08615702361042542,2.835732208509893,1.3775836710061973,0.8371331252088174,116,0.055629730224609375,0.0,0.0
gpt2-medium,128,2,13,64,0.4059257507324219,0.540433406829834,0.580255389213562,0.010769627951303177,0.04307851180521271,0.08615702361042542,37.691715309747806,12.545312829595913,6.734858806605156,0,0.4059257507324219,1.0,1.0
gpt2-medium,128,2,14,64,0.0016919076442718506,0.003949962556362152,0.006892487406730652,0.010769627951303177,0.04307851180521271,0.08615702361042542,0.15709991579301694,0.09169217762727327,0.07999913550746926,114,0.03360176086425781,0.0,0.0
gpt2-medium,128,2,15,64,0.006717219948768616,0.01676732301712036,0.02520272135734558,0.010769627951303177,0.04307851180521271,0.08615702361042542,0.6237188488907641,0.3892270720246059,0.2925207986676078,118,0.04711723327636719,0.0,0.0
gpt2-medium,128,3,0,64,0.07188260555267334,0.08293953537940979,0.09734553098678589,0.010769627951303177,0.04307851180521271,0.08615702361042542,6.6745672067506465,1.92531106353989,1.1298618140170595,0,0.07188260555267334,0.234375,0.234375
gpt2-medium,128,3,1,64,0.0067628175020217896,0.007312148809432983,0.007734132930636406,0.010769627951303177,0.04307851180521271,0.08615702361042542,0.6279527512557623,0.16974005143205012,0.08976787505575504,81,0.11393620073795319,0.0,0.0
gpt2-medium,128,3,2,64,0.09520518779754639,0.09562934190034866,0.09570180624723434,0.010769627951303177,0.04307851180521271,0.08615702361042542,8.840155688574747,2.2198849935381717,1.110783569775662,0,0.09520518779754639,0.046875,0.046875
gpt2-medium,128,3,3,64,0.061626091599464417,0.06163192540407181,0.06163256615400314,0.010769627951303177,0.04307851180521271,0.08615702361042542,5.7222117493861395,1.4306883599589446,0.7153516169811756,0,0.061626091599464417,0.03125,0.03125
gpt2-medium,128,3,4,64,0.0150766521692276,0.018161147832870483,0.02205611765384674,0.010769627951303177,0.04307851180521271,0.08615702361042542,1.3999232134479866,0.4215825262253581,0.25599906693129826,114,0.032257080078125,0.015625,0.015625
gpt2-medium,128,3,5,64,0.04499438405036926,0.04573158174753189,0.04581765457987785,0.010769627951303177,0.04307851180521271,0.08615702361042542,4.177895861753026,1.061586852264431,0.5317924489482213,116,0.05399322509765625,0.0,0.0
gpt2-medium,128,3,6,64,0.2878761291503906,0.3409985303878784,0.42194074392318726,0.010769627951303177,0.04307851180521271,0.08615702361042542,26.73036900179604,7.9157453704474525,4.897345872010026,0,0.2878761291503906,1.0,1.0
gpt2-medium,128,3,7,64,0.47502899169921875,0.49283015727996826,0.4996991753578186,0.010769627951303177,0.04307851180521271,0.08615702361042542,44.1082081801849,11.440278148613608,5.799865808007701,0,0.47502899169921875,1.0,1.0
gpt2-medium,128,3,8,64,0.024766042828559875,0.024839412420988083,0.024845171719789505,0.010769627951303177,0.04307851180521271,0.08615702361042542,2.2996191642407724,0.5766079509269955,0.28837082200206277,117,0.03701949864625931,0.0,0.0
gpt2-medium,128,3,9,64,0.01679496467113495,0.016966041177511215,0.017029758542776108,0.010769627951303177,0.04307851180521271,0.08615702361042542,1.5594749184536756,0.3938400020461766,0.19765955030873913,98,0.05385350063443184,0.0,0.0
gpt2-medium,128,3,10,64,0.026792602613568306,0.02704804576933384,0.027069173753261566,0.010769627951303177,0.04307851180521271,0.08615702361042542,2.4877927756386673,0.6278779056165281,0.3141841792917515,115,0.04299217090010643,0.0,0.0
gpt2-medium,128,3,11,64,0.0368179976940155,0.03710097819566727,0.03714033216238022,0.010769627951303177,0.04307851180521271,0.08615702361042542,3.418687986297646,0.8612409445206941,0.43107724252774743,65,0.04820229485630989,0.0,0.0
gpt2-medium,128,3,12,64,0.019476711750030518,0.0219537615776062,0.026828428730368614,0.010769627951303177,0.04307851180521271,0.08615702361042542,1.8084851062727512,0.5096220982951805,0.31138992047448405,57,0.10996145009994507,0.0,0.0
gpt2-medium,128,3,13,64,0.003968200646340847,0.003969686105847359,0.003969897516071796,0.010769627951303177,0.04307851180521271,0.08615702361042542,0.3684621849783284,0.09215002885422349,0.04607746820528999,114,0.03977866843342781,0.0,0.0
gpt2-medium,128,3,14,64,0.04907810688018799,0.054783888161182404,0.058375753462314606,0.010769627951303177,0.04307851180521271,0.08615702361042542,4.557084711013559,1.2717219296919464,0.6775507209519115,65,0.06871400773525238,0.03125,0.03125
gpt2-medium,128,3,15,64,0.023532215505838394,0.02412305772304535,0.024166438728570938,0.010769627951303177,0.04307851180521271,0.08615702361042542,2.185053709584358,0.5599789015953505,0.2804929617560127,65,0.04621409624814987,0.0,0.0
gpt2-medium,128,4,0,64,0.28217220306396484,0.2848380506038666,0.2906669080257416,0.010769627951303177,0.04307851180521271,0.08615702361042542,26.20073825575568,6.612068028064976,3.373687899666133,0,0.28217220306396484,0.671875,0.671875
gpt2-medium,128,4,1,64,0.18201303482055664,0.1822674572467804,0.18241873383522034,0.010769627951303177,0.04307851180521271,0.08615702361042542,16.900587062390784,4.231052782671224,2.117282215551685,0,0.18201303482055664,0.203125,0.203125
gpt2-medium,128,4,2,64,0.3819127082824707,0.3820159137248993,0.3820421099662781,0.010769627951303177,0.04307851180521271,0.08615702361042542,35.46201503054313,8.867899509905389,4.434253807254887,0,0.3819127082824707,0.546875,0.546875
gpt2-medium,128,4,3,64,0.11986925452947617,0.11992344260215759,0.1199282705783844,0.010769627951303177,0.04307851180521271,0.08615702361042542,11.130305993065564,2.7838343892754036,1.391973231580768,0,0.11986925452947617,0.0625,0.0625
gpt2-medium,128,4,4,64,0.19029593467712402,0.19041156768798828,0.19041994214057922,0.010769627951303177,0.04307851180521271,0.08615702361042542,17.669685112390283,4.420105516851851,2.2101499583086515,0,0.19029593467712402,0.140625,0.140625
gpt2-medium,128,4,5,64,0.39975643157958984,0.4001796245574951,0.40048277378082275,0.010769627951303177,0.04307851180521271,0.08615702361042542,37.11887108701999,9.289541532144373,4.648289332645451,0,0.39975643157958984,0.875,0.875
gpt2-medium,128,4,6,64,0.5832176208496094,0.5906810760498047,0.6069287061691284,0.010769627951303177,0.04307851180521271,0.08615702361042542,54.15392467471796,13.711733560357798,7.044448388949303,0,0.5832176208496094,0.84375,0.84375
gpt2-medium,128,4,7,64,0.41206490993499756,0.4127388894557953,0.4129354655742645,0.010769627951303177,0.04307851180521271,0.08615702361042542,38.26175906895054,9.581085143378882,4.792824174630579,0,0.41206490993499756,0.734375,0.734375
gpt2-medium,128,4,8,64,0.46052488684654236,0.4626980125904083,0.4646359384059906,0.010769627951303177,0.04307851180521271,0.08615702361042542,42.76144811398212,10.740807729909083,5.39289681717565,0,0.46052488684654236,0.84375,0.84375
gpt2-medium,128,4,9,64,0.4090690612792969,0.4164623022079468,0.4240988492965698,0.010769627951303177,0.04307851180521271,0.08615702361042542,37.98358338180081,9.667518323080808,4.9223943855605965,0,0.4090690612792969,0.84375,0.84375
gpt2-medium,128,4,10,64,0.26433563232421875,0.26935702562332153,0.27725276350975037,0.010769627951303177,0.04307851180521271,0.08615702361042542,24.544546340826273,6.2527003449252865,3.217993750148554,0,0.26433563232421875,0.703125,0.703125
gpt2-medium,128,4,11,64,0.18204224109649658,0.18245774507522583,0.1825377643108368,0.010769627951303177,0.04307851180521271,0.08615702361042542,16.903298973709543,4.235470015775883,2.1186637683332044,0,0.18204224109649658,0.171875,0.171875
gpt2-medium,128,4,12,64,0.20685064792633057,0.206916943192482,0.2070109248161316,0.010769627951303177,0.04307851180521271,0.08615702361042542,19.206851792990737,4.803251888739667,2.4027167622708157,0,0.20685064792633057,0.25,0.25
gpt2-medium,128,4,13,64,0.00028985366225242615,0.00028985459357500076,0.00028985459357500076,0.010769627951303177,0.04307851180521271,0.08615702361042542,0.02691399030338392,0.0067285191950369775,0.0033642595975184888,114,0.02703911066055298,0.0,0.0
gpt2-medium,128,4,14,64,0.1818103790283203,0.18325847387313843,0.1836339384317398,0.010769627951303177,0.04307851180521271,0.08615702361042542,16.881769718546348,4.25405767733516,2.131386748712141,0,0.1818103790283203,0.28125,0.28125
gpt2-medium,128,4,15,64,0.2529482841491699,0.2589353024959564,0.26545894145965576,0.010769627951303177,0.04307851180521271,0.08615702361042542,23.487188721181585,6.010776409054688,3.081106221356676,0,0.2529482841491699,0.8125,0.8125
gpt2-medium,128,5,0,64,0.5525932312011719,0.556980311870575,0.5626624226570129,0.010769627951303177,0.04307851180521271,0.08615702361042542,51.310336225153016,12.929423244448701,6.530662261514429,0,0.5525932312011719,0.96875,0.96875
gpt2-medium,128,5,1,64,0.5745201110839844,0.5756625533103943,0.577004075050354,0.010769627951303177,0.04307851180521271,0.08615702361042542,53.346328553017905,13.363102140421116,6.6971217304277175,0,0.5745201110839844,0.921875,0.921875
gpt2-medium,128,5,2,64,0.5500812530517578,0.5508256554603577,0.5514630079269409,0.010769627951303177,0.04307851180521271,0.08615702361042542,51.07708971368833,12.786552561309815,6.400673848953752,0,0.5500812530517578,0.78125,0.78125
gpt2-medium,128,5,3,64,0.2546997666358948,0.2548690438270569,0.2549191415309906,0.010769627951303177,0.04307851180521271,0.08615702361042542,23.649820382613576,5.916384599809144,2.9587737696656475,0,0.2546997666358948,0.3125,0.3125
gpt2-medium,128,5,4,64,0.64093017578125,0.6410211324691772,0.6410592794418335,0.010769627951303177,0.04307851180521271,0.08615702361042542,59.51274999278822,14.880298914866659,7.440592218464963,0,0.64093017578125,0.875,0.875
gpt2-medium,128,5,5,64,0.39154911041259766,0.3955513536930084,0.402763307094574,0.010769627951303177,0.04307851180521271,0.08615702361042542,36.356790799371886,9.182103492376095,4.674758832381921,0,0.39154911041259766,0.75,0.75
